school_id_A,school_id_B,root_school_name_A,root_school_old_name1_B,school_level_A,school_level_old_name1_B,district_A,district_B,Fuzzy_match_score,Match_Type
17009,71479,hunainatha,hunai nath,mavi,mavi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
17018,71936,kalasaini,kalashaini,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
17020,7253,balichana,balichan,avi,avi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
17021,74597,udhayadevi,udayadev,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
17026,71447,himalaya,himalaya,mavi,mavi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
17027,73431,shailya shikhara,sailyashikhar,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
17029,72346,latinatha,latainath,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
17033,71132,durga sthana,durgasthan,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
17040,72353,latinatha,latainath,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
17046,71514,jagannatha,jagannath,pravi,pravi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
17078,71753,janabikasa,janbikas,mavi,mavi,darchula,darchula,3.0,"District: complete, School level: complete, Root name: complete"
17079,43756,akala,akala,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
17093,3891,bhimadhumga,bhimdhunga,avi,avi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
17102,37408,tapkedamda,tapke danda,pravi,pravi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
17125,31234,budhichandika,budhi chandika,pravi,pravi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
17139,43766,arnakota,arnakot,avi,avi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
17151,56347,uttara gamga,uttar ganga,avi,avi,rukum purba,rukum purba,3.0,"District: complete, School level: complete, Root name: complete"
17190,36476,janakalyana,jana kalyan,mavi,mavi,kathmandu,kathmandu,3.0,"District: complete, School level: complete, Root name: complete"
17196,36953,shyamatara,shyamtar,pravi,pravi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
17199,33357,karnakali,karnakali,pravi,pravi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
17205,41780,janaprabhata,jana prabhat,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
17211,32204,gurupadama,gurupadam,pravi,pravi,dolakha,dolakha,3.0,"District: complete, School level: complete, Root name: complete"
17253,74072,mamgala ne ra,mangala ne ra,mavi,mavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17260,71752,janajyoti,janayoti,pravi,pravi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17283,74112,rashtriya,rastriya,mavi,mavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17287,71312,gokula,gokul,pravi,pravi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17292,73537,sarasvati,saraswati,nimavi,nimavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17293,16245,majhaitara,majhaitar,avi,avi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
17315,1755,bhimale,bhimale,avi,avi,jhapa,jhapa,3.0,"District: complete, School level: complete, Root name: complete"
17329,13244,koshi janata,koshi janata,mavi,mavi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
17365,43853,gandaki,gandaki,pravi,pravi,baglung,baglung,3.0,"District: complete, School level: complete, Root name: complete"
17380,73990,himalaya,himalaya,mavi,mavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17384,33449,kha.ndadevi,khanda devi,mavi,mavi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
17393,34462,naba buddha,nawa buddha,pravi,pravi,ramechhap,ramechhap,3.0,"District: complete, School level: complete, Root name: complete"
17404,2356,bakaiya thakura,bakaiya thakur,avi,avi,bara,bara,3.0,"District: complete, School level: complete, Root name: complete"
17410,63029,vasanta,basanta,avi,avi,salyan,salyan,3.0,"District: complete, School level: complete, Root name: complete"
17438,4299,balalahari,bal lahari,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
17447,74337,shishusudhara,sishu sudhar,pravi,pravi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17456,74041,krrishna,krishna,mavi,mavi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17460,43087,prabha,prabha,mavi,mavi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
17463,43942,kalaratri,kal ratri,mavi,mavi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
17470,43860,ganesha,ganesh,mavi,mavi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
17500,74395,sundara,sundara,pravi,pravi,achham,achham,3.0,"District: complete, School level: complete, Root name: complete"
17506,21512,janata,janta,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
17508,42125,kalika,kalika,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
17513,16279,pa~ncha,pancha,mavi,mavi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
17526,22462,mahila utthana,mahila uthan,pravi,pravi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
17528,25098,thani,thani,avi,avi,bara,bara,3.0,"District: complete, School level: complete, Root name: complete"
17536,15744,shanti,shanti,pravi,pravi,morang,morang,3.0,"District: complete, School level: complete, Root name: complete"
17537,24792,sarasvati,saraswati,mavi,mavi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
17539,43380,saptakanya,sapta kanya,pravi,pravi,gorkha,gorkha,3.0,"District: complete, School level: complete, Root name: complete"
17547,31342,chandi bhumi,chandi bhumi,pravi,pravi,dhading,dhading,3.0,"District: complete, School level: complete, Root name: complete"
17560,21425,janata,janata,mavi,mavi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
17562,21258,janajagrriti,jana jagriti,pravi,pravi,bara,bara,3.0,"District: complete, School level: complete, Root name: complete"
17569,24799,sarasvati,saraswati,mavi,mavi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
17575,55316,barahaneta,barahaneta,avi,avi,arghakhanchi,arghakhanchi,3.0,"District: complete, School level: complete, Root name: complete"
17598,2445,basanta,basanta,avi,avi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
17643,24280,devadhari,dev dhari,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
17682,61204,jana sirjana,jana sirjana,mavi,mavi,surkhet,surkhet,3.0,"District: complete, School level: complete, Root name: complete"
17694,36622,mahakali,mahakali,mavi,mavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
17700,36511,jorapati,jorpati,mavi,mavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
17703,36778,samaja sudhara,samaj sudhar,pravi,pravi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
17736,21788,kranti,kranti,pravi,pravi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
17752,21638,janata,janta,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
17777,62098,namaduchomu,namduchhomu,pravi,pravi,humla,humla,3.0,"District: complete, School level: complete, Root name: complete"
17778,63335,sallaghari,sallaghari,mavi,mavi,humla,humla,3.0,"District: complete, School level: complete, Root name: complete"
17787,24866,suryaedaya taraka,suryodaya tarak,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
17800,21366,janata,janata,avi,avi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
17803,21672,janata,janta,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
17810,13847,mamgaladevi,mangala devi,pravi,pravi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17822,15989,bhagavati,bhagawati,avi,avi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
17834,11349,dhanapokhari,dhan pokhari,pravi,pravi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17837,12134,jala kanya,jal kanya,pravi,pravi,tehrathum,tehrathum,3.0,"District: complete, School level: complete, Root name: complete"
17840,21380,janata,janata,pravi,pravi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
17849,21674,janata,janta,mavi,mavi,sarlahi,sarlahi,3.0,"District: complete, School level: complete, Root name: complete"
17873,13902,maya devi,mayadevi,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17874,16517,vidyodaya samskrrita,vidyodaya sanskrit,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17875,12957,kalika,kalika,pravi,pravi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17879,16620,siddhartha,siddhartha,pravi,pravi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
17880,1240,aruna,arun,nimavi,nimavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17883,12110,ibha~nga,ibhang,avi,avi,ilam,ilam,3.0,"District: complete, School level: complete, Root name: complete"
17884,24365,janata,janata,mavi,mavi,rautahat,rautahat,3.0,"District: complete, School level: complete, Root name: complete"
17919,1701,bhanu,bhanu,pravi,pravi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17925,13894,matsyapokhari,matsya pokhari,pravi,pravi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17926,16125,janata,janata,avi,avi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
17927,36524,kalidevi,kali devi,mavi,mavi,makwanpur,makwanpur,3.0,"District: complete, School level: complete, Root name: complete"
17949,14841,prrithvi,prithvi,pravi,pravi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17950,13126,kanya,kanya,pravi,pravi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
17952,16018,budhigamga,budhi ganga,pravi,pravi,sunsari,sunsari,3.0,"District: complete, School level: complete, Root name: complete"
17958,12341,janajagriti,jana jagriti,pravi,pravi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17965,15699,shadananda,shadananda,mavi,mavi,bhojpur,bhojpur,3.0,"District: complete, School level: complete, Root name: complete"
17982,12182,jalapa,jalpa,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
17998,13851,mamgaladevi,mangala devi,pravi,pravi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
18004,1346,balachetana,bal chetana,pravi,pravi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
18012,11948,himalaya,himalaya,mavi,mavi,sankhuwasabha,sankhuwasabha,3.0,"District: complete, School level: complete, Root name: complete"
18083,42202,khdaga bhavani,khadga bhawani,pravi,pravi,myagdi,myagdi,3.0,"District: complete, School level: complete, Root name: complete"
18107,55765,shanti,shanti,pravi,pravi,bardiya,bardiya,3.0,"District: complete, School level: complete, Root name: complete"
18123,11731,golma devi,golmadevi,pravi,pravi,okhaldhunga,okhaldhunga,3.0,"District: complete, School level: complete, Root name: complete"
18125,5361,balabikasha,bal bikash,pravi,pravi,rukum purba,rukum purba,3.0,"District: complete, School level: complete, Root name: complete"
18151,7934,dasharathachanda,dasharath chandra,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
18165,72607,malika,malika,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
18180,71839,joshi bu~nga,joshibunga,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
18186,71456,hirapura,hirapur,mavi,mavi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
18201,15899,sarasvati,saraswati,mavi,mavi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
18208,16108,janakalyana,jana kalyan,mavi,mavi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
18220,74396,sundarapura,sundarpur,pravi,pravi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
18221,3874,bhavani,bhawani,nimavi,nimavi,kavrepalanchok,kavrepalanchok,3.0,"District: complete, School level: complete, Root name: complete"
18228,43817,bhuru~na chauki,bhurung chauki,mavi,mavi,syangja,syangja,3.0,"District: complete, School level: complete, Root name: complete"
18233,73504,sharada,sarada,pravi,pravi,baitadi,baitadi,3.0,"District: complete, School level: complete, Root name: complete"
18234,16441,shivadhara,shivadhar,pravi,pravi,panchthar,panchthar,3.0,"District: complete, School level: complete, Root name: complete"
18243,62521,prabhata,prabhat,mavi,mavi,surkhet,surkhet,3.0,"District: complete, School level: complete, Root name: complete"
